i,timestamp,Action,Start,End,Benef,Duration
254853,2021-01-05 03:38:00,SELL,31956.91,31413.96203278829,542.9479672117086,8
254877,2021-01-05 04:02:00,SELL,31408.17,30519.62578402323,888.5442159767699,11
254880,2021-01-05 04:05:00,SELL,31300.0,30297.98421057241,1002.0157894275908,105
254952,2021-01-05 05:17:00,SELL,30955.01,30337.502286804636,617.5077131953622,31
254993,2021-01-05 05:58:00,SELL,30388.51,31013.40649961047,-624.8964996104733,33
254999,2021-01-05 06:04:00,SELL,30483.37,30947.643565406157,-464.273565406158,25
255003,2021-01-05 06:08:00,SELL,30348.44,30913.72203655464,-565.2820365546431,21
255015,2021-01-05 06:20:00,SELL,30270.72,30779.779229979118,-509.05922997911694,9
255281,2021-01-05 10:46:00,SELL,31174.26,31424.3222497458,-250.06224974580255,11
255491,2021-01-05 14:16:00,SELL,31416.91,31589.328821053987,-172.4188210539869,22
255631,2021-01-05 16:36:00,BUY,32499.83,33017.88571754637,518.0557175463691,94
256010,2021-01-05 22:55:00,BUY,34234.54,34037.545053594346,-196.99494640565536,8
256549,2021-01-06 07:54:00,SELL,34575.97,34888.11614145225,-312.14614145224914,5
256581,2021-01-06 08:26:00,SELL,34376.37,33746.70903609469,629.6609639053131,49
256594,2021-01-06 08:39:00,SELL,34389.81,33923.639831467975,466.1701685320222,31
256646,2021-01-06 09:31:00,SELL,33914.9,34354.92229533286,-440.0222953328557,39
256654,2021-01-06 09:39:00,SELL,34028.37,34295.79940904089,-267.42940904088755,31
256736,2021-01-06 11:01:00,BUY,34648.79,35156.01914865125,507.22914865124767,13
256920,2021-01-06 14:05:00,SELL,34384.92,34090.58728137043,294.3327186295646,5
257292,2021-01-06 20:17:00,SELL,34574.81,35089.20433900275,-514.3943390027489,5
257365,2021-01-06 21:30:00,BUY,36139.75,35676.03237269652,-463.71762730347837,26
257371,2021-01-06 21:36:00,BUY,36167.73,35718.642316020174,-449.0876839798293,20
257433,2021-01-06 22:38:00,BUY,36191.6,35974.34414992136,-217.25585007863992,19
257569,2021-01-07 00:54:00,BUY,37063.11,36757.92947520819,-305.18052479180915,43
257894,2021-01-07 06:19:00,SELL,37030.36,36543.66953096447,486.69046903552953,116
257907,2021-01-07 06:32:00,SELL,37026.17,37260.56216474065,-234.39216474065324,40
257988,2021-01-07 07:53:00,SELL,36821.24,36420.37226708057,400.8677329194252,27
258252,2021-01-07 12:17:00,BUY,37752.35,38120.046208692205,367.6962086922067,43
258375,2021-01-07 14:20:00,BUY,38413.27,38196.07199626179,-217.19800373820908,24
258496,2021-01-07 16:21:00,BUY,39228.54,39999.11110037766,770.5711003776596,110
258576,2021-01-07 17:41:00,BUY,39554.11,39985.60312719586,431.49312719586305,28
258915,2021-01-07 23:20:00,SELL,39075.01,38568.58544974285,506.42455025715026,3
258918,2021-01-07 23:23:00,SELL,38700.62,39386.76435951886,-686.1443595188539,27
259009,2021-01-08 00:54:00,SELL,38987.83,38492.070287512244,495.7597124877575,16
259031,2021-01-08 01:16:00,SELL,38857.27,38444.909000229454,412.36099977054255,8
259056,2021-01-08 01:41:00,SELL,38177.39,37140.87017971389,1036.5198202861066,43
259063,2021-01-08 01:48:00,SELL,38477.49,38000.791967348574,476.698032651424,26
259104,2021-01-08 02:29:00,SELL,37756.36,36766.79368747221,989.5663125277933,10
259129,2021-01-08 02:54:00,SELL,37237.13,37963.932290178294,-726.802290178297,10
259197,2021-01-08 04:02:00,BUY,38485.0,38070.42542255044,-414.574577449559,105
259218,2021-01-08 04:23:00,BUY,38621.63,38227.48057436028,-394.14942563972,60
259677,2021-01-08 12:02:00,BUY,41372.28,40709.60315268813,-662.6768473118718,65
259706,2021-01-08 12:31:00,BUY,41546.97,41075.661714884685,-471.3082851153158,13
259893,2021-01-08 15:38:00,SELL,40612.17,41116.277227426086,-504.1072274260878,47
259897,2021-01-08 15:42:00,SELL,40632.58,41076.532281077176,-443.9522810771741,17
260059,2021-01-08 18:24:00,SELL,40485.72,39755.80368542127,729.9163145787315,102
260193,2021-01-08 20:38:00,SELL,39284.79,40148.90205418356,-864.1120541835626,85
260222,2021-01-08 21:07:00,SELL,39227.21,39719.53722927037,-492.32722927036957,11
260345,2021-01-08 23:10:00,BUY,40657.34,40267.85096614756,-389.48903385243466,92
260454,2021-01-09 00:59:00,SELL,40231.56,39773.64863843178,457.9113615682145,18
260460,2021-01-09 01:05:00,SELL,40103.47,40499.8297926645,-396.3597926645016,60
260470,2021-01-09 01:15:00,SELL,40189.04,39815.6256735667,373.41432643330336,2
260493,2021-01-09 01:38:00,SELL,39835.41,40272.715381481976,-437.3053814819723,27
260652,2021-01-09 04:17:00,SELL,39825.84,40061.03904322257,-235.19904322257207,4
260708,2021-01-09 05:13:00,SELL,39810.94,39345.11559628238,465.82440371761913,39
260745,2021-01-09 05:50:00,SELL,39433.23,39928.33523356367,-495.1052335636632,165
260764,2021-01-09 06:09:00,SELL,39429.35,38948.78769565806,480.56230434194003,12
260782,2021-01-09 06:27:00,SELL,39179.35,39590.36502266008,-411.01502266008174,63
260872,2021-01-09 07:57:00,BUY,39638.61,39392.50985720183,-246.10014279816824,3
261395,2021-01-09 16:40:00,SELL,40200.43,40502.08335016857,-301.6533501685699,33
261401,2021-01-09 16:46:00,SELL,40197.11,40475.0831729722,-277.97317297219706,27
261408,2021-01-09 16:53:00,SELL,40008.27,40436.7566700395,-428.4866700394996,20
261762,2021-01-09 22:47:00,SELL,40229.84,40465.940877531015,-236.10087753101834,78
261792,2021-01-09 23:17:00,SELL,40156.0,40369.773499401024,-213.7734994010243,47
262041,2021-01-10 03:26:00,SELL,40483.93,40839.57561042748,-355.64561042747664,192
262045,2021-01-10 03:30:00,SELL,40562.42,40182.13660040285,380.28339959714503,59
262057,2021-01-10 03:42:00,SELL,40482.0,40073.80697645893,408.1930235410691,60
262064,2021-01-10 03:49:00,SELL,40518.41,40206.67542119411,311.7345788058956,40
262067,2021-01-10 03:52:00,SELL,40461.69,40082.10536564483,379.5846343551748,50
262123,2021-01-10 04:48:00,SELL,40286.04,40502.613552861,-216.5735528610021,12
262268,2021-01-10 07:13:00,BUY,41035.59,40743.30606532844,-292.28393467155547,19
262472,2021-01-10 10:37:00,SELL,40392.5,39947.09114336279,445.4088566372084,41
262501,2021-01-10 11:06:00,SELL,40206.75,39672.43774902762,534.3122509723835,12
262507,2021-01-10 11:12:00,SELL,40150.01,39590.717515884346,559.2924841156564,7
262513,2021-01-10 11:18:00,SELL,39672.03,38450.59393910008,1221.4360608999195,47
262530,2021-01-10 11:35:00,SELL,39558.15,38588.42795682352,969.7220431764799,29
262541,2021-01-10 11:46:00,SELL,39350.74,40040.7858803383,-690.0458803383008,87
262546,2021-01-10 11:51:00,SELL,39526.46,38841.338180628445,685.121819371554,13
262556,2021-01-10 12:01:00,SELL,39039.57,39870.107040766314,-830.537040766314,70
262689,2021-01-10 14:14:00,SELL,39518.61,39733.59983147871,-214.98983147870604,10
262839,2021-01-10 16:44:00,SELL,39189.22,39535.88553662035,-346.6655366203486,5
262855,2021-01-10 17:00:00,SELL,39201.35,38792.32820382589,409.0217961741073,14
262869,2021-01-10 17:14:00,SELL,38749.66,37829.618005009695,920.041994990308,19
262962,2021-01-10 18:47:00,SELL,37872.69,38439.13500979753,-566.4450097975277,17
262971,2021-01-10 18:56:00,SELL,38075.44,38355.5836424206,-280.14364242059673,8
262974,2021-01-10 18:59:00,SELL,38043.74,38338.51459860474,-294.7745986047448,5
263029,2021-01-10 19:54:00,SELL,37519.47,36552.092116047905,967.3778839520965,28
263036,2021-01-10 20:01:00,SELL,37480.23,36577.5652307851,902.6647692149054,21
263053,2021-01-10 20:18:00,SELL,36873.43,35481.27576635113,1392.154233648871,7
263064,2021-01-10 20:29:00,SELL,36410.86,37515.421879088695,-1104.5618790886947,14
263151,2021-01-10 21:56:00,BUY,38037.21,38479.692860148396,442.48286014839687,9
263291,2021-01-11 00:16:00,SELL,37784.77,37203.240983382784,581.5290166172126,26
263330,2021-01-11 00:55:00,SELL,37094.85,37749.078468617125,-654.228468617126,24
263409,2021-01-11 02:14:00,SELL,36298.28,34833.75060694871,1464.5293930512853,75
263415,2021-01-11 02:20:00,SELL,36452.95,35370.51714004254,1082.4328599574583,56
263419,2021-01-11 02:24:00,SELL,36475.37,37124.4944033447,-649.1244033447001,18
263452,2021-01-11 02:57:00,SELL,36363.94,35503.073131547026,860.8668684529766,18
263457,2021-01-11 03:02:00,SELL,36557.0,36053.337615047436,503.662384952564,4
263480,2021-01-11 03:25:00,SELL,35422.84,33829.44289104406,1593.3971089559345,9
263495,2021-01-11 03:40:00,SELL,33967.11,36003.57661240423,-2036.466612404227,381
263546,2021-01-11 04:31:00,SELL,34577.06,35525.364958476566,-948.3049584765686,19
263634,2021-01-11 05:59:00,SELL,34587.68,33614.33633654715,973.343663452848,14
263652,2021-01-11 06:17:00,SELL,33781.07,34928.114358992454,-1147.0443589924544,111
263657,2021-01-11 06:22:00,SELL,34091.63,32972.00830443762,1119.621695562375,24
263673,2021-01-11 06:38:00,SELL,33816.6,32553.038865586288,1263.5611344137105,10
263687,2021-01-11 06:52:00,SELL,33187.71,34332.56459874239,-1144.8545987423931,43
263690,2021-01-11 06:55:00,SELL,33060.05,34262.78349134394,-1202.7334913439336,40
263707,2021-01-11 07:12:00,SELL,33025.36,33983.203452371265,-957.843452371264,16
263847,2021-01-11 09:32:00,BUY,35432.8,35146.53547793116,-286.2645220688428,4
263896,2021-01-11 10:21:00,BUY,35950.93,35539.7282588476,-411.20174115239934,5
263945,2021-01-11 11:10:00,SELL,35031.71,34424.571270881264,607.1387291187348,5
263961,2021-01-11 11:26:00,SELL,34650.63,33742.1965091006,908.4334908993987,36
264005,2021-01-11 12:10:00,SELL,33765.22,34756.99045717588,-991.7704571758804,16
264063,2021-01-11 13:08:00,SELL,34168.23,33602.8934130392,565.3365869608024,7
264082,2021-01-11 13:27:00,SELL,33369.19,31981.85841485188,1387.3315851481238,40
264131,2021-01-11 14:16:00,SELL,31994.06,33340.74423891644,-1346.6842389164412,9
264213,2021-01-11 15:38:00,SELL,32354.37,31322.41642953657,1031.953570463429,21
264230,2021-01-11 15:55:00,SELL,31769.08,32713.12396037142,-944.0439603714185,92
264276,2021-01-11 16:41:00,SELL,30685.41,31739.018668460092,-1053.6086684600923,14
264343,2021-01-11 17:48:00,BUY,32938.83,32103.32579367662,-835.5042063233814,82
264450,2021-01-11 19:35:00,SELL,31878.51,32262.64801432945,-384.13801432945183,6
264453,2021-01-11 19:38:00,SELL,31852.17,32236.6489435183,-384.4789435183011,3
264487,2021-01-11 20:12:00,SELL,31588.24,32126.35768342508,-538.11768342508,6
264585,2021-01-11 21:50:00,BUY,34232.98,35516.474034197214,1283.4940341972106,116
264694,2021-01-11 23:39:00,BUY,35049.07,34561.42536771396,-487.6446322860429,37
264838,2021-01-12 02:03:00,SELL,34369.75,33911.82510328111,457.9248967188905,8
264857,2021-01-12 02:22:00,SELL,33966.53,34475.597665488815,-509.0676654888157,24
264860,2021-01-12 02:25:00,SELL,34031.08,34447.43232380259,-416.3523238025882,21
264863,2021-01-12 02:28:00,SELL,33979.75,34421.215546304746,-441.46554630474566,18
264936,2021-01-12 03:41:00,BUY,34845.41,34552.22151336838,-293.188486631625,71
264950,2021-01-12 03:55:00,BUY,34906.94,34585.81726844588,-321.1227315541255,54
265255,2021-01-12 09:00:00,SELL,35504.56,35984.07656977133,-479.516569771331,9
265347,2021-01-12 10:32:00,SELL,35097.0,35658.93236260312,-561.9323626031182,42
265352,2021-01-12 10:37:00,SELL,34956.02,35605.15405273702,-649.1340527370266,37
265360,2021-01-12 10:45:00,SELL,34975.2,35522.54511072463,-547.3451107246365,21
265474,2021-01-12 12:39:00,SELL,35179.0,34863.377379955746,315.6226200442543,3
265482,2021-01-12 12:47:00,SELL,34923.6,35342.28702878318,-418.68702878318436,20
265556,2021-01-12 14:01:00,SELL,33744.69,32532.590204742788,1212.0997952572143,33
265560,2021-01-12 14:05:00,SELL,33651.57,34489.601522322766,-838.0315223227662,118
265565,2021-01-12 14:10:00,SELL,33868.99,33032.62750704148,836.3624929585203,14
265595,2021-01-12 14:40:00,SELL,33200.0,33901.79751570526,-701.797515705257,26
265707,2021-01-12 16:32:00,BUY,34483.73,34968.39651721914,484.66651721913513,23
265725,2021-01-12 16:50:00,BUY,34848.92,34293.246414941794,-555.6735850582045,168
265876,2021-01-12 19:21:00,SELL,34725.01,34401.66326461231,323.3467353876913,17
265886,2021-01-12 19:31:00,SELL,34534.53,34016.67391138853,517.8560886114719,45
265893,2021-01-12 19:38:00,SELL,34307.09,34834.4228029757,-527.3328029757031,132
265929,2021-01-12 20:14:00,SELL,34143.24,34640.27310275275,-497.03310275275,95
265955,2021-01-12 20:40:00,SELL,33805.68,34386.13820514466,-580.4582051446632,19
266115,2021-01-12 23:20:00,SELL,33527.01,34053.522891428496,-526.5128914284942,36
266119,2021-01-12 23:24:00,SELL,33415.49,34014.38405028256,-598.8940502825644,32
266200,2021-01-13 00:45:00,SELL,32675.95,33519.423119926134,-843.4731199261332,77
266206,2021-01-13 00:51:00,SELL,32794.25,33440.59331675495,-646.343316754952,60
266246,2021-01-13 01:31:00,SELL,32602.02,33109.406691130054,-507.3866911300538,16
266319,2021-01-13 02:44:00,SELL,32731.63,33013.19598595491,-281.5659859549087,4
266371,2021-01-13 03:36:00,BUY,33971.32,33463.60235597238,-507.7176440276162,40
266586,2021-01-13 07:11:00,BUY,34015.36,34525.86939003467,510.5093900346692,14
266784,2021-01-13 10:29:00,BUY,35017.25,34681.544033088096,-335.7059669119044,3
266875,2021-01-13 12:00:00,SELL,34152.71,34685.33866777656,-532.6286677765602,81
266886,2021-01-13 12:11:00,SELL,34301.66,34592.35045697884,-290.6904569788385,64
266891,2021-01-13 12:16:00,SELL,34225.83,34566.16628066139,-340.3362806613877,59
266901,2021-01-13 12:26:00,SELL,34234.72,34496.39472364044,-261.6747236404408,41
267726,2021-01-14 02:11:00,SELL,37256.66,37541.68533537418,-285.0253353741791,25
267836,2021-01-14 04:01:00,SELL,37123.84,36807.88308549077,315.9569145092246,3
268002,2021-01-14 06:47:00,BUY,37883.01,38189.779748487796,306.76974848779355,21
268074,2021-01-14 07:59:00,BUY,38550.98,38137.36938456561,-413.6106154343943,78
268618,2021-01-14 17:03:00,SELL,39378.45,39596.50900787713,-218.05900787713472,6
268861,2021-01-14 21:06:00,SELL,39346.13,39022.04718340711,324.0828165928906,4
268890,2021-01-14 21:35:00,SELL,38653.47,39213.425394850376,-559.9553948503744,98
268901,2021-01-14 21:46:00,SELL,38559.82,39067.182142272424,-507.36214227242453,63
268907,2021-01-14 21:52:00,SELL,38624.81,39012.924375097355,-388.11437509735697,57
268939,2021-01-14 22:24:00,SELL,38495.0,38881.539729827746,-386.53972982774576,22
269227,2021-01-15 03:12:00,SELL,38962.75,38526.268660226604,436.48133977339603,35
269246,2021-01-15 03:31:00,SELL,38755.37,38174.88111442163,580.488885578372,134
269252,2021-01-15 03:37:00,SELL,38775.9,38282.78161390223,493.11838609776896,128
269257,2021-01-15 03:42:00,SELL,38665.64,38046.034889157556,619.6051108424435,127
269301,2021-01-15 04:26:00,SELL,38543.56,38775.237940209816,-231.6779402098182,48
269304,2021-01-15 04:29:00,SELL,38457.43,38758.98356251973,-301.5535625197299,45
269409,2021-01-15 06:14:00,SELL,37737.23,38308.957156790995,-571.727156790992,59
269415,2021-01-15 06:20:00,SELL,37867.36,38250.13396248347,-382.77396248347213,50
269795,2021-01-15 12:40:00,SELL,37458.37,36725.30183406701,733.068165932993,125
269885,2021-01-15 14:10:00,SELL,37457.92,37151.91300771896,306.0069922810362,12
269951,2021-01-15 15:16:00,SELL,36473.27,35547.33426635758,925.9357336424146,32
269954,2021-01-15 15:19:00,SELL,36600.0,35913.38718605292,686.612813947082,27
270097,2021-01-15 17:42:00,SELL,35693.92,35947.07918299412,-253.15918299412442,13
270172,2021-01-15 18:57:00,SELL,35421.55,35702.82549007416,-281.27549007415655,12
270238,2021-01-15 20:03:00,SELL,35081.36,35584.25907684645,-502.89907684645004,28
270314,2021-01-15 21:19:00,BUY,35764.54,36155.20400474941,390.66400474940747,11
270383,2021-01-15 22:28:00,BUY,36347.48,36895.123402113204,547.6434021132009,91
270523,2021-01-16 00:48:00,BUY,37242.19,37665.23129481726,423.04129481725977,30
270627,2021-01-16 02:32:00,SELL,36764.77,36346.40793656194,418.3620634380568,18
270631,2021-01-16 02:36:00,SELL,36528.31,35788.14990801942,740.1600919805787,175
270644,2021-01-16 02:49:00,SELL,36531.41,35947.61262986188,583.797370138127,10
270660,2021-01-16 03:05:00,SELL,36297.94,35637.15066013456,660.7893398654414,150
270663,2021-01-16 03:08:00,SELL,36325.83,36713.28947892062,-387.4594789206167,46
270668,2021-01-16 03:13:00,SELL,36436.39,36681.45464915755,-245.0646491575535,41
270816,2021-01-16 05:41:00,SELL,35795.33,36218.7347683898,-423.4047683897952,46
270820,2021-01-16 05:45:00,SELL,35689.19,36186.013511868856,-496.82351186885353,42
270825,2021-01-16 05:50:00,SELL,35717.8,36146.68028444962,-428.88028444961674,18
270831,2021-01-16 05:56:00,SELL,35853.96,36102.102438522415,-248.14243852241634,12
271193,2021-01-16 11:58:00,BUY,37737.04,37514.24293793961,-222.79706206038827,18
271232,2021-01-16 12:37:00,SELL,37227.67,37463.51569672987,-235.84569672986981,23
271236,2021-01-16 12:41:00,SELL,37229.23,37446.03749162035,-216.80749162034772,13
271303,2021-01-16 13:48:00,SELL,37241.65,36957.62287525335,284.0271247466517,36
271322,2021-01-16 14:07:00,SELL,37161.69,37348.23910649866,-186.54910649865633,11
271520,2021-01-16 17:25:00,SELL,36948.98,37161.83030188499,-212.85030188498786,58
271624,2021-01-16 19:09:00,SELL,36499.99,35928.568512265774,571.4214877342238,153
271628,2021-01-16 19:13:00,SELL,36514.57,36008.207372744844,506.36262725515553,143
271661,2021-01-16 19:46:00,SELL,36319.85,36635.577658551345,-315.7276585513464,40
271667,2021-01-16 19:52:00,SELL,36417.72,36608.406058375906,-190.6860583759044,34
271794,2021-01-16 21:59:00,SELL,35700.0,36295.612051620476,-595.6120516204755,92
271806,2021-01-16 22:11:00,SELL,35705.78,36153.8094326025,-448.0294326025032,35
272216,2021-01-17 05:01:00,SELL,35804.71,35286.60704445577,518.1029555442292,58
272229,2021-01-17 05:14:00,SELL,35806.54,35417.5492160509,388.99078394909884,44
272240,2021-01-17 05:25:00,SELL,35707.94,35288.012582588235,419.92741741176724,34
272247,2021-01-17 05:32:00,SELL,35651.64,35201.71682483654,449.9231751634579,47
272317,2021-01-17 06:42:00,SELL,35322.65,35556.347541812014,-233.6975418120128,4
272343,2021-01-17 07:08:00,SELL,35235.91,35459.12116823733,-223.21116823732882,4
272389,2021-01-17 07:54:00,SELL,34874.39,34427.069200775004,447.3207992249954,10
272436,2021-01-17 08:41:00,SELL,34468.97,34839.702909699794,-370.7329096997928,18
272440,2021-01-17 08:45:00,SELL,34420.27,34814.0974571207,-393.8274571207003,13
272645,2021-01-17 12:10:00,BUY,35340.04,35005.41307910506,-334.62692089493794,43
272769,2021-01-17 14:14:00,SELL,34797.78,35085.970380984574,-288.1903809845753,16
273234,2021-01-17 21:59:00,BUY,36568.84,36347.6304769976,-221.20952300239878,42
273306,2021-01-17 23:11:00,SELL,36055.01,36371.66548169896,-316.6554816989592,14
273356,2021-01-18 00:01:00,SELL,35659.39,36195.819620265764,-536.4296202657642,117
273368,2021-01-18 00:13:00,SELL,35782.87,36101.030271222284,-318.16027122228115,103
273372,2021-01-18 00:17:00,SELL,35860.82,36080.326261610826,-219.5062616108262,42
273376,2021-01-18 00:21:00,SELL,35879.96,36064.95698286841,-184.99698286841158,38
273552,2021-01-18 03:17:00,SELL,35583.78,35161.187055995426,422.5929440045729,8
273592,2021-01-18 03:57:00,SELL,35106.25,35459.68648402006,-353.43648402005783,109
273597,2021-01-18 04:02:00,SELL,35180.85,34807.009834008684,373.8401659913143,86
273602,2021-01-18 04:07:00,SELL,35051.27,35404.444323600015,-353.1743236000184,98
273611,2021-01-18 04:16:00,SELL,35085.59,35357.39779891446,-271.8077989144658,89
273825,2021-01-18 07:50:00,BUY,36119.58,36735.50927285712,615.9292728571163,253
274015,2021-01-18 11:00:00,SELL,36063.84,36292.14543152157,-228.30543152157043,48
274031,2021-01-18 11:16:00,SELL,35941.69,36199.730606467325,-258.0406064673225,32
274248,2021-01-18 14:53:00,SELL,36390.74,35981.15354567706,409.58645432293997,80
274251,2021-01-18 14:56:00,SELL,36417.4,36071.599605578274,345.8003944217271,77
274256,2021-01-18 15:01:00,SELL,36345.95,35925.79352157665,420.15647842334874,72
274265,2021-01-18 15:10:00,SELL,36401.26,36585.730098201566,-184.47009820156381,2
274299,2021-01-18 15:44:00,SELL,36236.17,36471.974394781646,-235.80439478164772,14
274413,2021-01-18 17:38:00,SELL,35447.72,36001.352020112405,-553.6320201124036,95
274417,2021-01-18 17:42:00,SELL,35627.37,35967.570486386285,-340.20048638628214,88
274420,2021-01-18 17:45:00,SELL,35688.0,35950.06934273589,-262.06934273589286,85
274427,2021-01-18 17:52:00,SELL,35673.4,35913.21315977215,-239.81315977215127,78
275153,2021-01-19 05:58:00,SELL,36204.9,36387.866743186285,-182.96674318628357,7
275572,2021-01-19 12:57:00,SELL,36782.17,37037.33522709703,-255.16522709702986,21
275880,2021-01-19 18:05:00,SELL,37042.41,36738.597444993284,303.8125550067198,15
275892,2021-01-19 18:17:00,SELL,36991.51,36694.63999218305,296.8700078169495,36
275914,2021-01-19 18:39:00,SELL,36850.01,36468.102540108965,381.90745989103743,19
275924,2021-01-19 18:49:00,SELL,36845.86,36533.779227063045,312.0807729369553,4
275947,2021-01-19 19:12:00,SELL,36671.91,36320.48904433666,351.4209556633432,14
275950,2021-01-19 19:15:00,SELL,36692.01,36388.388180260736,303.62181973926636,10
275954,2021-01-19 19:19:00,SELL,36599.99,36179.81624393943,420.17375606056885,22
275972,2021-01-19 19:37:00,SELL,36404.48,36751.9671479937,-347.4871479936992,89
275986,2021-01-19 19:51:00,SELL,36365.8,36644.66133106961,-278.86133106960915,72
275991,2021-01-19 19:56:00,SELL,36287.12,36617.03053497254,-329.91053497253597,66
276201,2021-01-19 23:26:00,SELL,36322.78,36015.72056328066,307.05943671934074,27
276242,2021-01-20 00:07:00,SELL,35911.23,36290.45786273767,-379.2278627376654,30
276247,2021-01-20 00:12:00,SELL,35947.44,36259.156989352945,-311.7169893529426,25
276370,2021-01-20 02:15:00,SELL,35776.74,35257.26699240093,519.4730075990665,80
276374,2021-01-20 02:19:00,SELL,35773.68,36097.04112086271,-323.3611208627117,43
276380,2021-01-20 02:25:00,SELL,35871.0,36066.31726635396,-195.31726635395898,28
276464,2021-01-20 03:49:00,SELL,35270.52,35746.41708400353,-475.89708400353265,136
276468,2021-01-20 03:53:00,SELL,35350.74,34809.14152397141,541.5984760285864,20
276471,2021-01-20 03:56:00,SELL,35004.66,35687.81085072683,-683.15085072683,129
276480,2021-01-20 04:05:00,SELL,35192.5,35590.013427531296,-397.51342753129575,120
276485,2021-01-20 04:10:00,SELL,35152.03,35550.23524642188,-398.20524642187956,115
276517,2021-01-20 04:42:00,SELL,35170.29,35378.64582166413,-208.35582166413224,6
276775,2021-01-20 09:00:00,SELL,35371.13,35055.51066304304,315.61933695695916,34
276827,2021-01-20 09:52:00,SELL,34797.55,34071.218959091435,726.331040908568,85
276846,2021-01-20 10:11:00,SELL,34585.15,35071.7752582449,-486.6252582449015,228
277166,2021-01-20 15:31:00,SELL,34530.97,34076.087666304054,454.8823336959467,25
277205,2021-01-20 16:10:00,SELL,33729.7,34474.894065885266,-745.1940658852691,20
277756,2021-01-21 01:21:00,SELL,34948.98,34594.59228726858,354.3877127314263,54
277774,2021-01-21 01:39:00,SELL,34942.33,34677.78998531829,264.5400146817119,12
277786,2021-01-21 01:51:00,SELL,34664.71,34077.61505573496,587.0949442650381,192
277795,2021-01-21 02:00:00,SELL,34702.75,34252.57453162726,450.1754683727413,91
277819,2021-01-21 02:24:00,SELL,34611.54,34871.02286404222,-259.48286404222017,127
277825,2021-01-21 02:30:00,SELL,34535.0,34844.11186815942,-309.11186815942347,121
277836,2021-01-21 02:41:00,SELL,34518.16,34773.97852657403,-255.81852657402487,22
277839,2021-01-21 02:44:00,SELL,34481.71,34757.920577070436,-276.21057707043656,19
277886,2021-01-21 03:31:00,SELL,34273.27,34650.61651932662,-377.3465193266238,30
277895,2021-01-21 03:40:00,SELL,34339.7,34592.873970592664,-253.1739705926666,13
277970,2021-01-21 04:55:00,SELL,34225.87,34594.250141095254,-368.380141095251,53
277989,2021-01-21 05:14:00,SELL,34209.99,34487.24886040313,-277.25886040313344,33
278191,2021-01-21 08:36:00,SELL,33806.51,32776.23698879716,1030.273011202844,36
278202,2021-01-21 08:47:00,SELL,33740.57,32820.68415630572,919.8858436942828,25
278235,2021-01-21 09:20:00,SELL,33116.01,32053.658944269988,1062.3510557300142,57
278241,2021-01-21 09:26:00,SELL,32966.93,31794.17302493558,1172.7569750644216,157
278254,2021-01-21 09:39:00,SELL,32967.41,32124.918098691876,842.4919013081271,36
278263,2021-01-21 09:48:00,SELL,32755.78,31737.979731064792,1017.800268935207,135
278280,2021-01-21 10:05:00,SELL,32790.3,32042.20472058693,748.0952794130717,12
278359,2021-01-21 11:24:00,SELL,32425.62,31816.284045132554,609.3359548674453,39
278362,2021-01-21 11:27:00,SELL,32439.6,31884.512393211386,555.0876067886129,35
278369,2021-01-21 11:34:00,SELL,32518.78,32766.378513588792,-247.59851358879314,9
278415,2021-01-21 12:20:00,SELL,31731.46,32374.545929050048,-643.0859290500484,13
278420,2021-01-21 12:25:00,SELL,31855.79,32321.904092943827,-466.1140929438261,8
278481,2021-01-21 13:26:00,BUY,32609.86,32410.528516104303,-199.3314838956976,22
278532,2021-01-21 14:17:00,SELL,31985.16,31444.12510157397,541.0348984260308,17
278546,2021-01-21 14:31:00,SELL,31629.15,32206.85148690383,-577.7014869038285,102
278567,2021-01-21 14:52:00,SELL,31388.91,31962.578028981734,-573.6680289817341,21
278632,2021-01-21 15:57:00,SELL,31384.09,31666.64265670462,-282.55265670461813,4
278698,2021-01-21 17:03:00,SELL,31390.09,31614.203727234406,-224.11372723440581,4
278940,2021-01-21 21:05:00,SELL,31917.55,31529.04208932057,388.5079106794292,41
278945,2021-01-21 21:10:00,SELL,31883.12,31470.978994513425,412.1410054865737,37
279011,2021-01-21 22:16:00,SELL,30805.01,31544.43109771625,-739.4210977162511,44
279016,2021-01-21 22:21:00,SELL,30693.88,31474.008784897655,-780.1287848976535,39
279126,2021-01-22 00:11:00,SELL,30575.1,29998.717008578285,576.3829914217131,12
279158,2021-01-22 00:43:00,SELL,29699.96,30437.439814381858,-737.4798143818589,88
279177,2021-01-22 01:02:00,SELL,29534.32,30235.0248670984,-700.7048670984004,48
279585,2021-01-22 07:50:00,SELL,30885.32,31416.199748966483,-530.879748966483,61
279595,2021-01-22 08:00:00,SELL,31000.0,30544.0806566084,455.9193433916007,7
279611,2021-01-22 08:16:00,SELL,30852.28,31152.609885119007,-300.3298851190084,34
279620,2021-01-22 08:25:00,SELL,30783.39,31089.664627399452,-306.2746273994526,7
279894,2021-01-22 12:59:00,SELL,31391.28,31603.44409288972,-212.16409288972136,3
279962,2021-01-22 14:07:00,BUY,32411.38,31978.635476094725,-432.74452390527586,125
280174,2021-01-22 17:39:00,SELL,32172.26,32366.965393690534,-194.70539369053586,19
280432,2021-01-22 21:57:00,SELL,33290.01,33457.808363995275,-167.79836399527267,9
280508,2021-01-22 23:13:00,SELL,32926.97,32465.696467206406,461.2735327935952,53
